model,seed,generation,name,label,detail
qwen3.5-4b,2,87,SelfAdaptiveDiffEvolution,import_violation,"typing, typing, typing are currently not allowed to be imported in this framework."
qwen3.5-4b,2,88,AdaptiveCovarianceEvolutionaryStrategy,runtime_error,"ValueError: operands could not be broadcast together with shapes (5,2) (2,2) "
qwen3.5-4b,2,89,AdaptivePopulationSimulatedAnnealing,runtime_error,__init__ raised NameError: name 'func' is not defined
qwen3.5-4b,2,91,AdaptiveCovarianceSearch,import_violation,scipy is currently not allowed to be imported in this framework.
qwen3.5-4b,2,92,AdaptiveDifferentialEvolution,unclassified_success,ok
qwen3.5-4b,2,93,AdaptiveCovarianceEvolution,runtime_error,NameError: name 'old_sigma' is not defined
qwen3.5-4b,2,94,AdaptiveEvolutionaryOptimizer,import_violation,"typing, typing, typing are currently not allowed to be imported in this framework."
qwen3.5-4b,2,95,AdaptiveSimulatedAnnealingImproved,unclassified_success,ok
qwen3.5-4b,2,96,AdaptiveSimulatedAnnealing,import_violation,"time, typing, typing are currently not allowed to be imported in this framework."
qwen3.5-4b,2,97,AdaptiveRestartSimulatedAnnealing,import_violation,"typing, typing, typing are currently not allowed to be imported in this framework."
qwen3.5-4b,2,98,AdaptiveParticleSwarmOptimization,runtime_error,AttributeError: 'AdaptiveParticleSwarmOptimization' object has no attribute 'global_best_pos'
qwen3.5-4b,2,99,COMMAA,interface_mismatch,"__call__ failed: __call__(): incompatible function arguments. The following argument types are supported:
    1. (self: ioh.iohcpp.problem.RealSingleObjective, arg0: List[float]) -> float
    2. (self: ioh.iohcpp.problem.RealSingleObjective, arg0: List[List[float]]) -> List[float]

Invoked with: <RealSingleObjectiveProblem 11. Discus (iid=1 dim=2)>, None"
qwen3.5-4b,3,1,ImprovedRandomSearch,import_violation,scipy.optimize is currently not allowed to be imported in this framework.
qwen3.5-4b,3,2,CMAESOptimizer,import_violation,copy is currently not allowed to be imported in this framework.
qwen3.5-4b,3,3,CMAEvolutionStrategy,interface_mismatch,__call__ failed: 'float' object cannot be interpreted as an integer
qwen3.5-4b,3,4,CMAESOptimizer,runtime_error,NameError: name 'dim' is not defined
qwen3.5-4b,3,6,CuckooSearchOptimizer,interface_mismatch,"__call__ failed: __call__(): incompatible function arguments. The following argument types are supported:
    1. (self: ioh.iohcpp.problem.RealSingleObjective, arg0: List[float]) -> float
    2. (self: ioh.iohcpp.problem.RealSingleObjective, arg0: List[List[float]]) -> List[float]

Invoked with: <RealSingleObjectiveProblem 11. Discus (iid=1 dim=2)>, 3.995745732745685"
qwen3.5-4b,3,7,AdaptiveDifferentialEvolutionOptimizer,runtime_error,NameError: name 'self_bounds_high' is not defined
qwen3.5-4b,3,8,AdaptiveDifferentialEvolutionOptimizer,runtime_error,"__init__ raised ValueError: int() base must be >= 2 and <= 36, or 0"
qwen3.5-4b,3,9,SelfAdaptiveEvolutionaryOptimizer,interface_mismatch,__init__ failed: 'numpy.float64' object is not iterable
qwen3.5-4b,3,10,AMPSO,runtime_error,__init__ raised NameError: name 'func' is not defined
qwen3.5-4b,3,11,MultiScaleAdaptiveEvolutionOptimizer,import_violation,scipy.optimize is currently not allowed to be imported in this framework.
qwen3.5-4b,3,12,CovarianceMatrixOptimizer,runtime_error,"ValueError: matmul: Input operand 1 has a mismatch in its core dimension 0, with gufunc signature (n?,k),(k,m?)->(n?,m?) (size 20 is different from 2)"
qwen3.5-4b,3,13,CMAESOptimizer,runtime_error,NameError: name 'mu_' is not defined
qwen3.5-4b,3,14,AdaptiveCMAESOptimizer,import_violation,"scipy.spatial.distance, scipy.stats are currently not allowed to be imported in this framework."
qwen3.5-4b,3,15,CmaEsOptimizer,interface_mismatch,__call__ failed: '<' not supported between instances of 'list' and 'float'
qwen3.5-4b,3,16,AdaptiveCmaEsOptimizer,runtime_error,IndexError: arrays used as indices must be of integer (or boolean) type
qwen3.5-4b,3,17,HybridDifferentialEvolutionOptimizer,runtime_error,UnboundLocalError: cannot access local variable 'current_eval_count' where it is not associated with a value
qwen3.5-4b,3,18,AdaptiveCovarianceOptimizer,import_violation,"scipy.spatial.distance, scipy.spatial.distance are currently not allowed to be imported in this framework."
qwen3.5-4b,3,19,AdaptiveDifferentialEvolutionOptimizer,code_generation,"unindent does not match any outer indentation level (<unknown>, line 127)"
qwen3.5-4b,3,20,AdaptiveDifferentialEvolutionOptimizer,runtime_error,NameError: name 'budget' is not defined
qwen3.5-4b,3,21,CovarianceMatrixOptimizer,interface_mismatch,__call__ failed: return arrays must be of ArrayType
qwen3.5-4b,3,22,AQPSO,import_violation,"typing, typing are currently not allowed to be imported in this framework."
qwen3.5-4b,3,23,CMAESOptimizer,runtime_error,NameError: name 'dim' is not defined
qwen3.5-4b,3,24,AdaptiveDEOptimizer,runtime_error,ValueError: The truth value of an array with more than one element is ambiguous. Use a.any() or a.all()
qwen3.5-4b,3,25,CovarianceMatrixAdaptationOptimizer,interface_mismatch,__call__ failed: unsupported operand type(s) for +: 'range' and 'int'
qwen3.5-4b,3,26,AdaptiveLocalSearchDEOptimizer,import_violation,"typing, typing are currently not allowed to be imported in this framework."
qwen3.5-4b,3,28,AdaptiveDifferentialEvolutionOptimizer,code_generation,"'(' was never closed (<unknown>, line 11)"
qwen3.5-4b,3,29,CovarianceMatrixOptimizer,code_generation,"expected an indented block after 'else' statement on line 83 (<unknown>, line 87)"
qwen3.5-4b,3,30,AdaptiveCovarianceOptimizer,runtime_error,IndexError: list index out of range
qwen3.5-4b,3,32,AdaptiveDifferentialEvolutionOptimizer,import_violation,"typing, typing, typing are currently not allowed to be imported in this framework."
qwen3.5-4b,3,33,CuckooSearchOptimizer,runtime_error,ValueError: The truth value of an array with more than one element is ambiguous. Use a.any() or a.all()
qwen3.5-4b,3,34,NovelDEOptimizer,unclassified_success,ok
qwen3.5-4b,3,36,CMAESOptimizer,runtime_error,"ValueError: matmul: Input operand 1 does not have enough dimensions (has 0, gufunc core with signature (n?,k),(k,m?)->(n?,m?) requires 1)"
qwen3.5-4b,3,37,CovarianceMatrixEvolutionOptimizer,runtime_error,AttributeError: 'CovarianceMatrixEvolutionOptimizer' object has no attribute 'history_X'
qwen3.5-4b,3,38,CovarianceMatrixAdaptationOptimizer,code_generation,"closing parenthesis ')' does not match opening parenthesis '[' (<unknown>, line 83)"
qwen3.5-4b,3,39,AdaptiveEvolutionOptimizer,interface_mismatch,__call__ failed: '<' not supported between instances of 'list' and 'float'
qwen3.5-4b,3,40,AdaptiveDifferentialEvolutionOptimizer,runtime_error,ValueError: The truth value of an array with more than one element is ambiguous. Use a.any() or a.all()
qwen3.5-4b,3,41,CMAOptimizer,runtime_error,__init__ raised NameError: name 'sqrt' is not defined
qwen3.5-4b,3,43,CuckooSearchOptimizer,interface_mismatch,__call__ failed: 'float' object cannot be interpreted as an integer
qwen3.5-4b,3,44,AdaptiveCoordinateOptimizer,code_generation,NameError: name 'self' is not defined
qwen3.5-4b,3,46,HybridCovarianceAdaptiveEvolutionOptimizer,runtime_error,"ValueError: non-broadcastable output operand with shape (2,) doesn't match the broadcast shape (1,2)"
qwen3.5-4b,3,48,AdvancedDifferentialEvolutionOptimizer,runtime_error,__init__ raised NameError: name 'func' is not defined
qwen3.5-4b,3,49,DynamicCrossoverAdaptiveDifferentialEvolutionOptimizer,runtime_error,NameError: name 'opposition_based' is not defined
qwen3.5-4b,3,50,ACADEOptimizer,import_violation,time is currently not allowed to be imported in this framework.
qwen3.5-4b,3,53,SelfAdaptiveGlobalDEOptimizer,runtime_error,NameError: name 'budget' is not defined
qwen3.5-4b,3,54,CMAStrategyOptimizer,runtime_error,NameError: name 'budget' is not defined
qwen3.5-4b,3,55,JADEOptimizer,runtime_error,"ValueError: operands could not be broadcast together with shapes (10,2) (1,10) "
qwen3.5-4b,3,56,AdaptiveGradientInformedPopEvolutionOptimizer,import_violation,"functools, time are currently not allowed to be imported in this framework."
qwen3.5-4b,3,57,CMAESOptimizer,unclassified_success,ok
qwen3.5-4b,3,58,AdaptiveCovarianceDifferentialEvolutionOptimizer,interface_mismatch,__call__ failed: 'float' object is not subscriptable
qwen3.5-4b,3,59,AdaptiveDifferentialEvolutionOptimizer,code_generation,"invalid syntax (<unknown>, line 92)"
qwen3.5-4b,3,60,NAQNDifferentialEvolutionOptimizer,runtime_error,NameError: name 'dim' is not defined
qwen3.5-4b,3,61,SelfAdaptiveHybridDEOptimizer,import_violation,copy is currently not allowed to be imported in this framework.
qwen3.5-4b,3,62,AdaptiveCuckooSearchOptimizer,interface_mismatch,__init__ failed: only integer scalar arrays can be converted to a scalar index
qwen3.5-4b,3,64,AdaptiveCMESOptimizer,code_generation,"unmatched ')' (<unknown>, line 104)"
qwen3.5-4b,3,66,AdaptiveInertialSwarmOptimizer,runtime_error,__init__ raised AttributeError: 'AdaptiveInertialSwarmOptimizer' object has no attribute 'Fitness'
qwen3.5-4b,3,67,CovarianceMatrixOptimizer,interface_mismatch,__init__ failed: full() got an unexpected keyword argument 'value'
qwen3.5-4b,3,68,CovarianceMatrixAdaptationOptimizer,unclassified_success,ok
qwen3.5-4b,3,69,AdaptiveCoordinateSearchDE,unclassified_success,ok
qwen3.5-4b,3,70,RefinedDifferentialEvolutionOptimizer,code_generation,"invalid syntax (<unknown>, line 41)"
qwen3.5-4b,3,71,NovelAdaptiveCuckooSearchOptimizer,import_violation,"scipy.stats, typing, typing are currently not allowed to be imported in this framework."
qwen3.5-4b,3,72,AdaptiveSelfSamplingDifferentialEvolutionOptimizer,import_violation,scipy.stats is currently not allowed to be imported in this framework.
qwen3.5-4b,3,73,A_JADE_DE_G_Optimizer,code_generation,"invalid syntax (<unknown>, line 68)"
qwen3.5-4b,3,74,HybridLEFOptimizer,runtime_error,UnboundLocalError: cannot access local variable 'dir_vec' where it is not associated with a value
qwen3.5-4b,3,75,AdaptiveGradientDescentOptimizer,runtime_error,NameError: name 'budget' is not defined
qwen3.5-4b,3,76,ImprovedDifferentialEvolutionOptimizer,runtime_error,AttributeError: 'ImprovedDifferentialEvolutionOptimizer' object has no attribute 'F'
qwen3.5-4b,3,77,AdaptiveDifferentialEvolutionOptimizer,runtime_error,NameError: name 'self_pop_size' is not defined
qwen3.5-4b,3,78,CovarianceAdaptiveDifferentialEvolution,code_generation,"cannot use assignment expressions with comparison (<unknown>, line 151)"
qwen3.5-4b,3,79,CovarianceMatrixAdaptationEvolutionStrategy,runtime_error,NameError: name 'dim' is not defined
qwen3.5-4b,3,80,AdaptiveHarmonicOptimizer,import_violation,scipy.optimize is currently not allowed to be imported in this framework.
qwen3.5-4b,3,81,AdaptiveDifferentialEvolutionOptimizer,runtime_error,NameError: name 'pop_size' is not defined
qwen3.5-4b,3,82,GADevolutionOptimizer,code_generation,"expected 'else' after 'if' expression (<unknown>, line 89)"
qwen3.5-4b,3,83,AdaptiveSelfLearningDEOptimizer,interface_mismatch,__call__ failed: 'float' object is not subscriptable
qwen3.5-4b,3,85,HADEreOptimizer,runtime_error,__init__ raised NameError: name 'func' is not defined
qwen3.5-4b,3,86,AdaptiveCMAESO,import_violation,typing is currently not allowed to be imported in this framework.
qwen3.5-4b,3,87,AdaptiveDifferentialEvolutionOptimizer,runtime_error,AttributeError: 'AdaptiveDifferentialEvolutionOptimizer' object has no attribute 'F'
qwen3.5-4b,3,88,LevyFlightDEOptimizer,import_violation,"typing, typing, typing are currently not allowed to be imported in this framework."
qwen3.5-4b,3,89,SelfAdaptiveJadeOptimizer,interface_mismatch,__init__ failed: 'int' object is not iterable
qwen3.5-4b,3,90,ADE_HEURISTIC_OPTIMIZER,import_violation,scipy.optimize is currently not allowed to be imported in this framework.
qwen3.5-4b,3,92,SADEOptimizer,code_generation,"invalid syntax (<unknown>, line 127)"
qwen3.5-4b,3,93,AdaptiveReflectionDEOptimizer,import_violation,"typing, typing, typing are currently not allowed to be imported in this framework."
qwen3.5-4b,3,96,SACDEOptimizer,runtime_error,ValueError: setting an array element with a sequence.
qwen3.5-4b,3,97,NovelEvolutionaryOptimizer,runtime_error,AttributeError: 'NovelEvolutionaryOptimizer' object has no attribute 'f_vals'
qwen3.5-4b,4,3,AdaptiveSwarmOptimizer,runtime_error,AttributeError: 'AdaptiveSwarmOptimizer' object has no attribute 'x_best'
qwen3.5-4b,4,4,CmaEsOptimization,runtime_error,"ValueError: shapes (2,2) and (10,2) not aligned: 2 (dim 1) != 10 (dim 0)"
qwen3.5-4b,4,5,DifferentialEvolution,runtime_error,"IndexError: only integers, slices (`:`), ellipsis (`...`), numpy.newaxis (`None`) and integer or boolean arrays are valid indices"
qwen3.5-4b,4,8,AdaptivePopulationBasedSearchWithCovarianceApproximation,code_generation,"closing parenthesis ']' does not match opening parenthesis '(' (<unknown>, line 86)"
qwen3.5-4b,4,9,ACDE,interface_mismatch,__call__ failed: object of type 'ioh.iohcpp.problem.Discus' has no len()
qwen3.5-4b,4,10,CovarianceMatrixEvolutionaryStrategy,import_violation,scipy.linalg is currently not allowed to be imported in this framework.
qwen3.5-4b,4,11,MultiTrailAdaptiveEvolutionSearch,runtime_error,IndexError: list index out of range
qwen3.5-4b,4,12,CovarianceMatrixAdaptiveStrategy,runtime_error,__init__ raised NameError: name 'func' is not defined
qwen3.5-4b,4,13,AdaptivePopulationDE,runtime_error,NameError: name 'sign' is not defined
qwen3.5-4b,4,14,ACMES,runtime_error,__init__ raised UnboundLocalError: cannot access local variable 'lambda_' where it is not associated with a value
qwen3.5-4b,4,15,CovarianceAwareMeanFieldSearch,runtime_error,IndexError: index 2 is out of bounds for axis 0 with size 2
qwen3.5-4b,4,18,AdaptiveCovarianceEvolutionaryStrategy,runtime_error,__init__ raised NameError: name 'func' is not defined
qwen3.5-4b,4,19,CovarianceMatrixAES,import_violation,"typing, typing, typing are currently not allowed to be imported in this framework."
qwen3.5-4b,4,20,CAMES,import_violation,"functools, warnings are currently not allowed to be imported in this framework."
qwen3.5-4b,4,21,PopulationBasedAdaptiveCrossover,runtime_error,AttributeError: 'list' object has no attribute 'min'
qwen3.5-4b,4,22,PopulationBasedEvolutionaryStrategy,runtime_error,__init__ raised NameError: name 'func' is not defined
qwen3.5-4b,4,23,CovarianceMatrixAdaptiveExploration,runtime_error,NameError: name 'budget' is not defined
qwen3.5-4b,4,24,ACMMSR,runtime_error,NameError: name 'budget' is not defined
qwen3.5-4b,4,26,DiagonalCMAEvolutionaryStrategy,import_violation,scipy.stats is currently not allowed to be imported in this framework.
qwen3.5-4b,4,27,AdaptiveCovarianceSearch,interface_mismatch,__call__ failed: '>' not supported between instances of 'NoneType' and 'int'
qwen3.5-4b,4,28,CovarianceMatrixAdaptedPopulationSearch,code_generation,"invalid syntax. Perhaps you forgot a comma? (<unknown>, line 161)"
qwen3.5-4b,4,29,CMESolver,import_violation,"typing, typing are currently not allowed to be imported in this framework."
qwen3.5-4b,4,30,AdaptiveCovarianceMatrixEvolutionaryStrategy,interface_mismatch,__call__ failed: cannot unpack non-iterable NoneType object
qwen3.5-4b,4,31,DifferentialEvolutionOptimizer,runtime_error,__init__ raised NameError: name 'func' is not defined
qwen3.5-4b,4,32,AdaptiveEvolutionaryStrategy,runtime_error,__init__ raised AttributeError: 'AdaptiveEvolutionaryStrategy' object has no attribute 'sigma_global'
qwen3.5-4b,4,33,PopulationEvolutionaryStrategy,code_generation,"invalid syntax (<unknown>, line 78)"
qwen3.5-4b,4,34,CMAEvolutionaryStrategy,runtime_error,__init__ raised NameError: name 'sigma_sq' is not defined
qwen3.5-4b,4,35,CovarianceMatrixAdaptiveEvolutionaryStrategy,interface_mismatch,__call__ failed: '<' not supported between instances of 'float' and 'NoneType'
qwen3.5-4b,4,36,ImprovedEvolutionaryOptimizer,unclassified_success,ok
qwen3.5-4b,4,37,CovarianceAdaptiveDifferentialEvolution,runtime_error,__init__ raised NameError: name 'func' is not defined
qwen3.5-4b,4,38,AdaptiveCovarianceSearch,interface_mismatch,__init__ failed: AdaptiveCovarianceSearch._evaluate() takes 2 positional arguments but 3 were given
qwen3.5-4b,4,39,CMAEvolutionaryStrategy,runtime_error,NameError: name 'dim' is not defined
qwen3.5-4b,4,40,AdaptivePopulationDifferentialEvolution,import_violation,"typing, typing are currently not allowed to be imported in this framework."
